spotify_id,pais_codigo,fecha_snapshot,ranking_diario,movimiento_diario,movimiento_semanal
1C84d9abZVKWHT2YYpoean,SV,2024-11-11,24,2,-11
5LhI8m7n8xlQmNe3b7Rwis,SV,2024-11-11,25,0,5
6a9Z1jUms915w4O7N1PxjY,SV,2024-11-11,26,-3,-7
2yzshFeBIwH8tWIqHEFLeD,SV,2024-11-11,27,1,5
7JwdbqIpiuWvGbRryKSuBz,SV,2024-11-11,28,22,22
0fea68AdmYNygeTGI4RC18,SV,2024-11-11,29,0,0
2MioxSroS0g1mi24LLfcnq,SV,2024-11-11,30,20,20
217bRMES4HVbPdUe8l8ECN,SV,2024-11-11,31,19,19
0T2pB7P1VdXPhLdQZ488uH,SV,2024-11-11,32,-1,2
5RqSsdzTNPX1uzkmlHCFvK,SV,2024-11-11,33,2,10
6uIIdjYTxxpWOyWuVXrKQO,SV,2024-11-11,34,13,8
1hZsWUnLbqRw09jLAMQSsb,SV,2024-11-11,35,4,6
5lKFO0PrOC9jmOlPEdjHsL,SV,2024-11-11,36,-4,-3
7iUtQNMRB8ZkKC4AmEuCJC,SV,2024-11-11,37,-4,8
5vNRhkKd0yEAg8suGBpjeY,SV,2024-11-11,38,-4,1
2aYZaN5SmkRDLsrrV8GkBQ,SV,2024-11-11,39,-9,-18
6G4U9avyBNEfP0fAIduev3,SV,2024-11-11,40,10,10
63pLfjK6FvcYJYMGwtHjd6,SV,2024-11-11,41,-3,-3
1aUq8rjW1EwkAkMri4VfJy,SV,2024-11-11,42,-1,8
4ZOkfHC38nxSeSqzGE5HFr,SV,2024-11-11,43,-6,-8
0AAl3LtvIhEilWXZmYHeh5,SV,2024-11-11,44,-2,6
79MlVxKj43tDISSISiVHJM,SV,2024-11-11,45,5,5
0WKd91LoIHCFIhDmgewjhy,SV,2024-11-11,46,4,4
2vmfvSoZBFAt9hhRoEByLi,SV,2024-11-11,47,3,3
7ABLbnD53cQK00mhcaOUVG,SV,2024-11-11,48,-5,2
1iLv1ieT9BZ3qsti9yTCnG,SV,2024-11-11,49,1,-2
505v13epFXodT9fVAJ6h8k,SV,2024-11-11,50,0,-2
63t5KcNc6sOvyo0leRzueh,SK,2024-11-11,1,0,49
2UD4l3evthKlDOM6HSrc9N,SK,2024-11-11,2,1,48
6o8xkwILevddKUOA6rdSMT,SK,2024-11-11,3,-1,47
71oYEUUlOT1ANUqHei1dKO,SK,2024-11-11,4,0,46
5wKPW5Df9Clwn2TmAvkQks,SK,2024-11-11,5,0,45
6gj6FXx7jZXOOdLX4aNaSK,SK,2024-11-11,6,4,44
1nwKq6t4wpKLK2bWkDVm3e,SK,2024-11-11,7,1,43
7jAC1Ifo1Qpsf8pKW02ata,SK,2024-11-11,8,1,42
38pNZU3kgTMpP59E7fvJUh,SK,2024-11-11,9,-2,41
05pOvEKVCmErFLXfxS7a39,SK,2024-11-11,10,-4,40
1S1WtutWfm67FSZqvSQFul,SK,2024-11-11,11,0,39
5uyUYBf12MoDctqYKEUFti,SK,2024-11-11,12,1,-11
2zK9eC7a1nwbINemfyKFKB,SK,2024-11-11,13,-1,37
1P8o6bOTyh1kEqe72JFzzO,SK,2024-11-11,14,0,-12
4zBNmCPinwFF4mGgN8WqfN,SK,2024-11-11,15,0,35
3BQqSkF8Raj9lEzJdscmmu,SK,2024-11-11,16,0,-12
2262bWmqomIaJXwCRHr13j,SK,2024-11-11,17,0,-14
2plbrEY59IikOBgBGLjaoe,SK,2024-11-11,18,0,-11
5vNRhkKd0yEAg8suGBpjeY,SK,2024-11-11,19,6,-8
1IhLb5tqlGsVFGwX0Xr9EJ,SK,2024-11-11,20,20,30
00Imdq7NDBO3zbbREGgUOM,SK,2024-11-11,21,-2,-11
6dOtVTDdiauQNBQEDOtlAB,SK,2024-11-11,22,2,-13
5HVr2Ay42xJgB2VZ7CUJQJ,SK,2024-11-11,23,-3,-17
1Es7AUAhQvapIcoh3qMKDL,SK,2024-11-11,24,-2,-12
0xGQTpN4ESETtl1Sp6rzd2,SK,2024-11-11,25,-4,-20
2PnlsTsOTLE5jnBnNe2K0A,SK,2024-11-11,26,-3,-11
2N0SPREDYqILVEFSsWF5N5,SK,2024-11-11,27,3,-19
4WXX611x1aCtwcqVJgA3xb,SK,2024-11-11,28,0,-15
2sfL5PDP2uid2zbDYOLaPv,SK,2024-11-11,29,-3,-13
3JG1uFc40wfyrqaWC7iv0e,SK,2024-11-11,30,2,-13
7ne4VBA60CxGM75vw0EYad,SK,2024-11-11,31,2,16
6KrZjI3fqzqctnmO0MjC4d,SK,2024-11-11,32,-1,-10
51wzXdbSUBQt0bcjBpLqXR,SK,2024-11-11,33,-4,-19
5011v8IwA4NApxQ3ntw6Ih,SK,2024-11-11,34,-7,-9
0kN7F9Hc6sjJ5WPuuyJJNi,SK,2024-11-11,35,1,-15
18ilJfI0M9nkz2O3EnT9cS,SK,2024-11-11,36,-1,-18
0io16MKpbeDIdYzmGpQaES,SK,2024-11-11,37,4,-14
3xkHsmpQCBMytMJNiDf3Ii,SK,2024-11-11,38,5,-6
4x7peu8R6VGEJSzkYNlypW,SK,2024-11-11,39,0,-18
42VsgItocQwOQC3XWZ8JNA,SK,2024-11-11,40,6,-16
237OELq03CgubC3t7LwvUq,SK,2024-11-11,41,-4,-22
1LY3GhF0zxIVgbYEQjCbUO,SK,2024-11-11,42,6,-7
6AZaXcXWfcFgJRgl4bsgvD,SK,2024-11-11,43,6,-13
5E1tL0zofGATKf1cthCxwf,SK,2024-11-11,44,6,-17
3V4qnjY8k0bWxwEemj21MG,SK,2024-11-11,45,-7,-16
5BOCqcH0TPqMLOo17dFscB,SK,2024-11-11,46,-2,-15
2HRqTpkrJO5ggZyyK6NPWz,SK,2024-11-11,47,3,-11
1tpWtFdAuY9chjl5YhzsTP,SK,2024-11-11,48,-3,2
3QaPy1KgI7nu9FJEQUgn6h,SK,2024-11-11,49,1,1
0cQVqPuHQP4KEwc7ZUQmj6,SK,2024-11-11,50,0,-17
5vNRhkKd0yEAg8suGBpjeY,SG,2024-11-11,1,0,0
7tI8dRuH2Yc6RuoTjxo4dU,SG,2024-11-11,2,0,0
2plbrEY59IikOBgBGLjaoe,SG,2024-11-11,3,0,0
6dOtVTDdiauQNBQEDOtlAB,SG,2024-11-11,4,0,0
7ne4VBA60CxGM75vw0EYad,SG,2024-11-11,5,0,1
2CspwnypzT7rcWI9RfsoSb,SG,2024-11-11,6,0,-1
1MUZitHRpmng5NevrvNx4T,SG,2024-11-11,7,43,13
5G2f63n7IPVPPjfNIGih7Q,SG,2024-11-11,8,1,-1
2262bWmqomIaJXwCRHr13j,SG,2024-11-11,9,4,0
2HRqTpkrJO5ggZyyK6NPWz,SG,2024-11-11,10,0,-2
7Cnpb1vBbC46RgVyyKLH7p,SG,2024-11-11,11,39,0
2Qcbspnftnon37jibwyvMU,SG,2024-11-11,12,-1,0
3yDRcs0Y4pPzkvMbUfeF9H,SG,2024-11-11,13,-1,-3
6aJn7Cst74cj4lNIiPRgav,SG,2024-11-11,14,0,-1
3QaPy1KgI7nu9FJEQUgn6h,SG,2024-11-11,15,1,3
0WbMK4wrZ1wFSty9F7FCgu,SG,2024-11-11,16,-1,-2
3LWVXp636uLT356Rj08Jaz,SG,2024-11-11,17,20,2
51rfRCiUSvxXlCSCfIztBy,SG,2024-11-11,18,1,4
2tHwzyyOLoWSFqYNjeVMzj,SG,2024-11-11,19,-1,-2
2aL4lMGhWdPpyPL6COPou7,SG,2024-11-11,20,1,-4
2DbDefRFJ5YOfXCKOeCJJh,SG,2024-11-11,21,-4,15
0KKkJNfGyhkQ5aFogxQAPU,SG,2024-11-11,22,0,16
6MzofobZt2dm0Kf1hTThFz,SG,2024-11-11,23,-3,-2
51ZQ1vr10ffzbwIjDCwqm4,SG,2024-11-11,24,1,2
1Es7AUAhQvapIcoh3qMKDL,SG,2024-11-11,25,-2,0
7BqBn9nzAq8spo5e7cZ0dJ,SG,2024-11-11,26,24,9
2HRgqmZQC0MC7GeNuDIXHN,SG,2024-11-11,27,0,7
1BxfuPKGuaTgP7aM0Bbdwr,SG,2024-11-11,28,1,1
21LtZQQMQYwVIxc9O9Ygq8,SG,2024-11-11,29,-1,-5
3AJwUDP919kvQ9QcozQPxg,SG,2024-11-11,30,6,17
0VVD95cRAppHSOGPYrfIG2,SG,2024-11-11,31,1,-8
1aKvZDoLGkNMxoRYgkckZG,SG,2024-11-11,32,1,5
1UHS8Rf6h5Ar3CDWRd3wjF,SG,2024-11-11,33,-3,-2
4XsJiRJQAK8TWcZCn0Dxlh,SG,2024-11-11,34,-8,-6
19XpFsce28aByvCC4g89tJ,SG,2024-11-11,35,0,4
6GyUt7yJ0sOktc5HjvVnFh,SG,2024-11-11,36,-2,4
5sjnkOfTLCLNfkkchI2re2,SG,2024-11-11,37,-6,-5
3xkHsmpQCBMytMJNiDf3Ii,SG,2024-11-11,38,5,5
5O2P9iiztwhomNh8xkR9lJ,SG,2024-11-11,39,-1,-24
5sTLGx6c7YRwnrWm6O091n,SG,2024-11-11,40,2,10
5g7sDjBhZ4I3gcFIpkrLuI,SG,2024-11-11,41,9,5
62bOmKYxYg7dhrC6gH9vFn,SG,2024-11-11,42,4,-1
7CyPwkp0oE8Ro9Dd5CUDjW,SG,2024-11-11,43,-2,-1
6dgUya35uo964z7GZXM07g,SG,2024-11-11,44,-4,6
3qhlB30KknSejmIvZZLjOD,SG,2024-11-11,45,4,5
2ASWo8MTESnHQhJhpMSPbF,SG,2024-11-11,46,-2,2
0h7QMc9ZRzA9QJrbEHytn2,SG,2024-11-11,47,1,3
0cOMncRq4cmDLO4tPQnkBF,SG,2024-11-11,48,2,2
21B4gaTWnTkuSh77iWEXdS,SG,2024-11-11,49,-2,1
4gxEY3Mh5FZZDAJAKPNrCS,SG,2024-11-11,50,-5,-5
5GdAGqF9ZI4gADtpVAxqe7,SE,2024-11-11,1,0,0
1nPjwnKrO6imcSiaXNu8CX,SE,2024-11-11,2,0,0
0Pii5EXqXhPOTcX86zDxaW,SE,2024-11-11,3,0,0
2YYsb4d39JKLpQgTMpXOQ0,SE,2024-11-11,4,0,0
7ne4VBA60CxGM75vw0EYad,SE,2024-11-11,5,1,36
2CBuonjhTSzjzDBKNhjxlF,SE,2024-11-11,6,-1,-1
2262bWmqomIaJXwCRHr13j,SE,2024-11-11,7,0,4
0j2JcSeuF8ElJTrC8g6493,SE,2024-11-11,8,2,-2
2plbrEY59IikOBgBGLjaoe,SE,2024-11-11,9,0,3
5fZJQrFKWQLb7FpJXZ1g7K,SE,2024-11-11,10,3,0
3nHuKdFJZm78CoeBnDcFKe,SE,2024-11-11,11,0,7
7HuBqX0G5mJTd8TEiPZ40K,SE,2024-11-11,12,-4,-5
6KOzO2mUwSwe8a9GiJAn7X,SE,2024-11-11,13,8,2
3PzfAzqI03wcX8OikTdrH2,SE,2024-11-11,14,2,-6
6dOtVTDdiauQNBQEDOtlAB,SE,2024-11-11,15,0,-2
3GygspQIcYy5OnRiw245Qh,SE,2024-11-11,16,7,-2
17phhZDn6oGtzMe56NuWvj,SE,2024-11-11,17,7,3
4o5Ob60pz8QHcFKcr4MWyf,SE,2024-11-11,18,7,5
0ZW2C4Yd8HvGXM6jrLmChx,SE,2024-11-11,19,-7,-3
2J38DVGTR8RV4jLVdDmtQv,SE,2024-11-11,20,-6,-11
5vNRhkKd0yEAg8suGBpjeY,SE,2024-11-11,21,7,5
1H3okcaLb3IjLnp05KrRaD,SE,2024-11-11,22,4,6
2UX821OXiIYGp67PdMqmoe,SE,2024-11-11,23,-6,2
2RBvyTnkcHF6zddeq8Ewrd,SE,2024-11-11,24,-5,-2
4TnoZMlHYaYVCVB8BXMVj9,SE,2024-11-11,25,5,2
3jEU1V6aIJR8cQWiKT8BNT,SE,2024-11-11,26,-6,-7
2uqYupMHANxnwgeiXTZXzd,SE,2024-11-11,27,4,2
3CTgRPxyTh2w7wBjVFH88e,SE,2024-11-11,28,4,-7
0MG5kEZwTRrjKc0RZo9iCA,SE,2024-11-11,29,0,-12
2qEQy3x9MQH7eTJU6LmEJx,SE,2024-11-11,30,4,-6
2F2ZiGOzgHJ1uAlzDjoNlV,SE,2024-11-11,31,-4,19
5G2f63n7IPVPPjfNIGih7Q,SE,2024-11-11,32,1,-2
3xkHsmpQCBMytMJNiDf3Ii,SE,2024-11-11,33,4,0
5IZXB5IKAD2qlvTPJYDCFB,SE,2024-11-11,34,1,-2
2HRqTpkrJO5ggZyyK6NPWz,SE,2024-11-11,35,4,-1
0Ji8JgIjTfYceQcpqMr1pX,SE,2024-11-11,36,14,-5
0WbMK4wrZ1wFSty9F7FCgu,SE,2024-11-11,37,6,13
7hR22TOX3RorxJPcsz5Wbo,SE,2024-11-11,38,2,-3
401N7rbd6MSziVSDVTaQr7,SE,2024-11-11,39,8,0
3Vr3zh0r7ALn8VLqCiRR10,SE,2024-11-11,40,1,6
3dj4wgM3cPeuLwMNHDuBon,SE,2024-11-11,41,3,9
6xQhvjACkxeuaRIH25UizF,SE,2024-11-11,42,-24,8
3QaPy1KgI7nu9FJEQUgn6h,SE,2024-11-11,43,-1,7
4KULAymBBJcPRpk1yO4dOG,SE,2024-11-11,44,4,6
00R2eVdkti9OZboefW2f4i,SE,2024-11-11,45,-9,-7
5jlAu4lHHVzheutRcbDklk,SE,2024-11-11,46,4,1
7daGugofgBVQN2TGIrlFjO,SE,2024-11-11,47,-9,3
5lurk3t7qLzNQpkvKWi4AP,SE,2024-11-11,48,-26,2
4BliCq54T5TbxmaLdXJGEK,SE,2024-11-11,49,1,-1
4SS4YfDAEQG0fZAe1xfgn3,SE,2024-11-11,50,0,0
5vNRhkKd0yEAg8suGBpjeY,SA,2024-11-11,1,0,0
2plbrEY59IikOBgBGLjaoe,SA,2024-11-11,2,0,0
6dOtVTDdiauQNBQEDOtlAB,SA,2024-11-11,3,1,0
3QaPy1KgI7nu9FJEQUgn6h,SA,2024-11-11,4,-1,0
0vGAjG4vLZmyZvnCWKW0WG,SA,2024-11-11,5,0,8
5dzwBAYB1Y7Pn4qOOrLOcB,SA,2024-11-11,6,0,44
5okjGjbI5S9GON1fM0delO,SA,2024-11-11,7,0,26
3iPUqYAqDdpnTmCF2FRFdX,SA,2024-11-11,8,2,23
3siwsiaEoU4Kuuc9WKMUy5,SA,2024-11-11,9,-1,-3
2CspwnypzT7rcWI9RfsoSb,SA,2024-11-11,10,-1,-3
0io16MKpbeDIdYzmGpQaES,SA,2024-11-11,11,0,3
0Hk9OFVAxB6mxTtLmmFdkT,SA,2024-11-11,12,1,-2
2HRqTpkrJO5ggZyyK6NPWz,SA,2024-11-11,13,-1,-2
5iyZWYdb4RmL94Ul9Nfta7,SA,2024-11-11,14,0,9
1Es7AUAhQvapIcoh3qMKDL,SA,2024-11-11,15,0,-7
15mtirqNB6IF1owL0WkIUg,SA,2024-11-11,16,0,20
3h4kEr2cagLR0HlqMyMS2H,SA,2024-11-11,17,3,26
7tI8dRuH2Yc6RuoTjxo4dU,SA,2024-11-11,18,-1,-9
7BRD7x5pt8Lqa1eGYC4dzj,SA,2024-11-11,19,-1,-3
6ieb5VefKfuBdFc3Ziw5cX,SA,2024-11-11,20,4,30
7IBqHkoP94VrgYKVns4eNz,SA,2024-11-11,21,-2,18
42VsgItocQwOQC3XWZ8JNA,SA,2024-11-11,22,-1,-3
3MyX3ndru7RTKvLkMZJJeJ,SA,2024-11-11,23,4,27
2262bWmqomIaJXwCRHr13j,SA,2024-11-11,24,-2,-12
0cQVqPuHQP4KEwc7ZUQmj6,SA,2024-11-11,25,25,-8
7ne4VBA60CxGM75vw0EYad,SA,2024-11-11,26,-3,-11
4QlbWOnT3ZoR2mTsyg362u,SA,2024-11-11,27,-1,23
0yc6Gst2xkRu0eMLeRMGCX,SA,2024-11-11,28,0,-10
5XeFesFbtLpXzIVDNQP22n,SA,2024-11-11,29,0,-9
3p4hRhMcb6ch8OLtATMaLw,SA,2024-11-11,30,0,-8
6RodD6CVu4mHQRrQJD8XhP,SA,2024-11-11,31,4,19
3qhlB30KknSejmIvZZLjOD,SA,2024-11-11,32,1,-4
7CyPwkp0oE8Ro9Dd5CUDjW,SA,2024-11-11,33,1,-12
60AVJqYgyAlCckC6Nh2tgO,SA,2024-11-11,34,-2,16
2N0SPREDYqILVEFSsWF5N5,SA,2024-11-11,35,15,-11
2esZG2XFtuoWWA9AfDvSxy,SA,2024-11-11,36,0,14
2HRgqmZQC0MC7GeNuDIXHN,SA,2024-11-11,37,-6,-8
3vkCueOmm7xQDoJ17W1Pm3,SA,2024-11-11,38,1,-3
5G2f63n7IPVPPjfNIGih7Q,SA,2024-11-11,39,-2,-13
2YZ7CJV3Q1OGh7ZL9PYWcP,SA,2024-11-11,40,-2,10
6AI3ezQ4o3HUoP6Dhudph3,SA,2024-11-11,41,-1,9
48NMdaPvyptuPKCQMtKqoo,SA,2024-11-11,42,6,8
1MUZitHRpmng5NevrvNx4T,SA,2024-11-11,43,7,7
2K7xn816oNHJZ0aVqdQsha,SA,2024-11-11,44,5,6
3eekarcy7kvN4yt5ZFzltW,SA,2024-11-11,45,-2,5
2yR2sziCF4WEs3klW1F38d,SA,2024-11-11,46,-5,4
3JG1uFc40wfyrqaWC7iv0e,SA,2024-11-11,47,-2,3
0WbMK4wrZ1wFSty9F7FCgu,SA,2024-11-11,48,-4,-18
6QeYSvYqYUsfBzsApbjDHO,SA,2024-11-11,49,-2,1
1lOe9qE0vR9zwWQAOk6CoO,SA,2024-11-11,50,0,0
4ltU2MHw7l9Mbr7NhbNjLV,RO,2024-11-11,1,0,0
6YnNRZZH53YVue4gpk7jYQ,RO,2024-11-11,2,0,0
7tI8dRuH2Yc6RuoTjxo4dU,RO,2024-11-11,3,2,0
4tKYYeJUKdWxyiWlVqUIj8,RO,2024-11-11,4,-1,3
4KzxeD91DwTgMu0uArD6tg,RO,2024-11-11,5,-1,1
2yUZv6utvoeV0B79YSn7pq,RO,2024-11-11,6,0,-1
3BAZCKKEbilNdQgTSLBca9,RO,2024-11-11,7,0,2
7CzIPuAZjl1K8wYPOOzHyL,RO,2024-11-11,8,5,0
0ub7PGAoZAeRiinkrRnlKh,RO,2024-11-11,9,-1,41
4TLyVQPY9Kuwh9ptK9NZBn,RO,2024-11-11,10,4,2
1Es7AUAhQvapIcoh3qMKDL,RO,2024-11-11,11,0,3
26yMwoEBtLRYAUcKKk0uIY,RO,2024-11-11,12,0,1
0xGQTpN4ESETtl1Sp6rzd2,RO,2024-11-11,13,-4,-9
5sFEhVXljNz3VPW404UHey,RO,2024-11-11,14,2,36
6PxNbn9eM5SIDTBBZfG9PX,RO,2024-11-11,15,0,-5
5jDcoEETEDGuFlKhPm6eIq,RO,2024-11-11,16,2,-5
2plbrEY59IikOBgBGLjaoe,RO,2024-11-11,17,0,0
5gGT2pleKQwQuiKxz5wYfe,RO,2024-11-11,18,1,0
5vNRhkKd0yEAg8suGBpjeY,RO,2024-11-11,19,6,3
0gOjMBj92rLOX6M134LMMh,RO,2024-11-11,20,4,-4
1rphOlDQNt1BrIvc4zn5uq,RO,2024-11-11,21,-1,-6
6WUGsDp56TjkMRrF5WsElJ,RO,2024-11-11,22,-1,-2
6fi9kxR0M6S2chzb2O4YIy,RO,2024-11-11,23,0,1
7dpjndI7KXtTVAERTplKMw,RO,2024-11-11,24,-2,-1
0io16MKpbeDIdYzmGpQaES,RO,2024-11-11,25,6,3
5p93LIjxyKzAvwaPXAb3iI,RO,2024-11-11,26,2,-5
4EBATplQoU295eNOeONlAP,RO,2024-11-11,27,14,6
2r2lwkgZJbsNCNcWqg1ND3,RO,2024-11-11,28,1,-3
2K27dgyO1yDFw2gZNQSkFF,RO,2024-11-11,29,1,9
2vypqMNbxNn7jVrscNxrFZ,RO,2024-11-11,30,-4,20
1lb1SBZXMocgE9O93dfxRr,RO,2024-11-11,31,15,-5
0RMLTuBPTlGE6iYLyO1glA,RO,2024-11-11,32,1,-2
4lq4TC1NoJJOOQlNis8YYN,RO,2024-11-11,33,4,-6
40GuJIybQew4lWrTernb4D,RO,2024-11-11,34,9,9
08J3tcESmdRb8IjT12FG50,RO,2024-11-11,35,4,15
5yGAxh5wM6di5gmlD79jDY,RO,2024-11-11,36,-9,0
3QaPy1KgI7nu9FJEQUgn6h,RO,2024-11-11,37,13,13
6dOtVTDdiauQNBQEDOtlAB,RO,2024-11-11,38,12,2
4Kxn0Ix6IDWLnkGxmb4i2D,RO,2024-11-11,39,6,-8
2c7z5oRcPBbqRaBY2mLWcf,RO,2024-11-11,40,-6,-8
3rukzF9QVHpdIUDjYpczRX,RO,2024-11-11,41,1,1
0pJsSyNYSx3lCczO3kdbMG,RO,2024-11-11,42,-10,8
6ryYkPaIuqPcnlWwJrdMBN,RO,2024-11-11,43,7,7
0WY8Quy5XCZENngfyBrH4B,RO,2024-11-11,44,-9,3
2262bWmqomIaJXwCRHr13j,RO,2024-11-11,45,5,1
7Lt9GmQADKBkE5ch07n8fY,RO,2024-11-11,46,3,-5
5eDUjRGEYTvEtlGUIOR7Mh,RO,2024-11-11,47,-7,-13
00h0W7OACncGvIWVhwGhPX,RO,2024-11-11,48,2,2
4cZ0QPVw1oTZ48yML1k8wI,RO,2024-11-11,49,1,-20
2ptj53A3ixVzmPtjlsrgxY,RO,2024-11-11,50,-12,-11
0Sr7ssScx54yxdM2ols7nW,PY,2024-11-11,1,0,0
6kPCcIAGoTeRrh8qrmKa90,PY,2024-11-11,2,0,1
6WatFBLVB0x077xWeoVc2k,PY,2024-11-11,3,0,3
7bywjHOc0wSjGGbj04XbVi,PY,2024-11-11,4,3,3
7tI8dRuH2Yc6RuoTjxo4dU,PY,2024-11-11,5,-1,-3
0qeIFEGRQqHoaJtLCl0U73,PY,2024-11-11,6,0,4
5QjmUqgpPQgXgg4606DqZF,PY,2024-11-11,7,1,-2
2N0SPREDYqILVEFSsWF5N5,PY,2024-11-11,8,-3,-4
0SoBfYjQHvL6cuWHtPUYnq,PY,2024-11-11,9,1,0
03IpZ9yqJlo3EIgDQUgBSF,PY,2024-11-11,10,-1,13
11PV8CaPqlto9Uejx92C35,PY,2024-11-11,11,1,5
2btNsI4OvcVl7SAHQQDHFB,PY,2024-11-11,12,-1,-4
1fTjqf10accJCDYstPwwZ6,PY,2024-11-11,13,0,0
2CeKVsFFXG4QzA415QygGb,PY,2024-11-11,14,0,14
2gmd7lY3QSzLh0xIY4cRvi,PY,2024-11-11,15,0,2
4YnmQG1fnJR9LnTZtix70T,PY,2024-11-11,16,0,4
4AdkryAxDTbgwQdqtFH8qx,PY,2024-11-11,17,8,10
6a9Z1jUms915w4O7N1PxjY,PY,2024-11-11,18,-1,-3
372WH7eXbJKJX37iYPeqvR,PY,2024-11-11,19,7,22
0T2pB7P1VdXPhLdQZ488uH,PY,2024-11-11,20,1,10
3KZCP2StVGdWkOKyRZNWA4,PY,2024-11-11,21,-3,-9
2Qcbspnftnon37jibwyvMU,PY,2024-11-11,22,-3,-11
0bPP5cDG1ZnbAVCEa3ZbQ1,PY,2024-11-11,23,5,-2
4bw8mcDUSRWfQo63ZTYRnU,PY,2024-11-11,24,0,-5
42wdz3j7gstgUuhoFLCXqd,PY,2024-11-11,25,-2,-11
1c9oWoW5BycnHNK6KPH3wr,PY,2024-11-11,26,8,12
5RqSsdzTNPX1uzkmlHCFvK,PY,2024-11-11,27,2,5
0PBTlQ84CBJF0tBnKGmQa6,PY,2024-11-11,28,-8,-10
1cOboCuWYI2osTOfolMRS6,PY,2024-11-11,29,-7,8
4dLLdfiniBhDP9dlJQIOi4,PY,2024-11-11,30,2,-1
43PiEypaceH339CSNiggyj,PY,2024-11-11,31,-1,-6
3tiJUOfAEqIrLFRQgGgdoY,PY,2024-11-11,32,3,7
3OJDtCdYs8QJnui708tEU3,PY,2024-11-11,33,-2,-11
7iUtQNMRB8ZkKC4AmEuCJC,PY,2024-11-11,34,-1,8
7iQXYTyuG13aoeHxGG28Nh,PY,2024-11-11,35,2,-2
0O3U5iwTbiXCREMkvotJuN,PY,2024-11-11,36,4,14
54zcJnb3tp9c5OVKREZ1Is,PY,2024-11-11,37,2,-3
2RdTRx9fjrxCW1bLZsCDob,PY,2024-11-11,38,3,-7
5TMlAr7B0vwDc8QG6OY2uN,PY,2024-11-11,39,9,-3
2plbrEY59IikOBgBGLjaoe,PY,2024-11-11,40,-13,-5
4XrxzKSAFver3k2QOgfRCO,PY,2024-11-11,41,9,2
0a6ogDrZBvYgDjILgsQVaJ,PY,2024-11-11,42,-4,8
5q2JbCNi4FcnglgPfxcV65,PY,2024-11-11,43,-1,-17
1pymWRCuZfCd0zdiBJo0Hj,PY,2024-11-11,44,-1,0
6DUdDIRgLqCGq1DwkNWQTN,PY,2024-11-11,45,-9,2
39Pc4a04VgCtcc7m0XKi9M,PY,2024-11-11,46,-2,3
2yzshFeBIwH8tWIqHEFLeD,PY,2024-11-11,47,2,-1
