spotify_id,pais_codigo,fecha_snapshot,ranking_diario,movimiento_diario,movimiento_semanal
6XbtvPmIpyCbjuT0e8cQtp,PY,2024-11-11,48,-2,-8
4pygz13A6EcLL6ti7kqGaf,PY,2024-11-11,49,-4,-25
7ABLbnD53cQK00mhcaOUVG,PY,2024-11-11,50,-3,0
2plbrEY59IikOBgBGLjaoe,PT,2024-11-11,1,0,0
6s1kzj4EbhFLXbuAGJbhbn,PT,2024-11-11,2,0,0
5lGXgWvY60L80gKGk5Clgc,PT,2024-11-11,3,0,47
0xGQTpN4ESETtl1Sp6rzd2,PT,2024-11-11,4,0,0
4TnEIYOXZ9KBGHOIqG5Xs5,PT,2024-11-11,5,2,5
6WatFBLVB0x077xWeoVc2k,PT,2024-11-11,6,3,0
6dOtVTDdiauQNBQEDOtlAB,PT,2024-11-11,7,1,0
0VBFANoEYSrWF3lOEGsAqC,PT,2024-11-11,8,-3,42
7ne4VBA60CxGM75vw0EYad,PT,2024-11-11,9,3,18
5vNRhkKd0yEAg8suGBpjeY,PT,2024-11-11,10,7,-2
1hdWqiFAy5hNRxyVpDy81P,PT,2024-11-11,11,4,-2
6RjSXi9cPGroetXeNsWFGL,PT,2024-11-11,12,10,0
2y5mEYDDPoQCgz55sP3eUz,PT,2024-11-11,13,8,3
2262bWmqomIaJXwCRHr13j,PT,2024-11-11,14,9,0
23PQOfRFXeQ6ZR4q7ZfM5r,PT,2024-11-11,15,4,-4
2wmNwZJqA5gSloh13WjraI,PT,2024-11-11,16,2,34
3xkHsmpQCBMytMJNiDf3Ii,PT,2024-11-11,17,8,0
1zCPJt4raBGFO9r1ENUQhl,PT,2024-11-11,18,-12,32
0bPP5cDG1ZnbAVCEa3ZbQ1,PT,2024-11-11,19,17,-6
17phhZDn6oGtzMe56NuWvj,PT,2024-11-11,20,7,1
5G2f63n7IPVPPjfNIGih7Q,PT,2024-11-11,21,8,-6
1WGmyxoPCfOrk7uT2z3Zuu,PT,2024-11-11,22,22,-3
6vBuEFImAx36hDYiYqBtkZ,PT,2024-11-11,23,3,-3
1cTamrfYAUHnoiMf2gpq55,PT,2024-11-11,24,6,0
4TMaPzyzoxYe9lOj0dU2t1,PT,2024-11-11,25,-15,25
3QaPy1KgI7nu9FJEQUgn6h,PT,2024-11-11,26,9,4
1BJJbSX6muJVF2AK7uH1x4,PT,2024-11-11,27,7,-9
51rfRCiUSvxXlCSCfIztBy,PT,2024-11-11,28,3,0
5nPbKG04fhLkIAjcPFaZq7,PT,2024-11-11,29,3,-6
2PnlsTsOTLE5jnBnNe2K0A,PT,2024-11-11,30,-6,-5
4PARMoAgm4LG2X8pfJNoxI,PT,2024-11-11,31,-20,19
1n9LTcpwfT7ZdxiWrvSCdr,PT,2024-11-11,32,-19,18
1yjYtmNf1DpfQMjBpVy5rg,PT,2024-11-11,33,17,17
0ekPdADMjk6VORttJ5MYh0,PT,2024-11-11,34,-20,16
2HRqTpkrJO5ggZyyK6NPWz,PT,2024-11-11,35,2,-9
38adAyMqsOEwCdXETWCPPa,PT,2024-11-11,36,3,-3
1Es7AUAhQvapIcoh3qMKDL,PT,2024-11-11,37,-4,-15
5PnvmN6EQiYKPx2oT39DDa,PT,2024-11-11,38,-22,12
2drZGdAOxfE2KoMGTkidmq,PT,2024-11-11,39,3,0
64CovjRwInpOJW4PiGMprY,PT,2024-11-11,40,10,8
24p1wHRD1yTaKeMX8vUfVr,PT,2024-11-11,41,-21,9
3H7eBmcTJyuEMStfmKuLmG,PT,2024-11-11,42,3,-8
0fPOFtS7ZylYKcC9b64cSj,PT,2024-11-11,43,-5,-8
4ssHL7bSnOAE7HjiuLx6Co,PT,2024-11-11,44,-3,-12
0WbMK4wrZ1wFSty9F7FCgu,PT,2024-11-11,45,1,-8
5DrDpWyvharQkhsloNTN9W,PT,2024-11-11,46,1,-17
4zww0H1u0yYvyBGixrRCb9,PT,2024-11-11,47,-7,0
0w7vodPWFEcuEYvWpbNbOu,PT,2024-11-11,48,0,-17
2GXRtFY3WNis04B2L1d7ua,PT,2024-11-11,49,1,-6
7ldcYtMOjtX1eFVEYzj2kJ,PT,2024-11-11,50,-1,-12
4S78rQHd6cSC8g2TfdNJTf,PL,2024-11-11,1,0,0
6uup1nPNzgIDtiYo0Up0U5,PL,2024-11-11,2,0,0
6rCz0E0G6El6irdft7Zjgp,PL,2024-11-11,3,0,0
6TDvQQit8Q6EJhHvtx62cp,PL,2024-11-11,4,0,0
2plbrEY59IikOBgBGLjaoe,PL,2024-11-11,5,1,0
5hEr8DxL1QQYziUK2pnFfl,PL,2024-11-11,6,-1,0
2PrnvpGByWnjgt5jEk7XqG,PL,2024-11-11,7,0,43
1LTAYhorx76972Pr5ZOk8b,PL,2024-11-11,8,2,1
3is9xGBEPrkLAF0fryCLK7,PL,2024-11-11,9,3,1
1ZIscVoYHftgA5STle5cPo,PL,2024-11-11,10,-2,-2
4lJ88RKrUiW4UP1IAu3Dhj,PL,2024-11-11,11,0,2
28hqNGfxgIuYTcdLi8LJwl,PL,2024-11-11,12,-3,-5
3XhllIfCF2T1RaJwbBWSdi,PL,2024-11-11,13,2,1
38GSwzJGcEnENqcrZ8dADJ,PL,2024-11-11,14,0,-2
2262bWmqomIaJXwCRHr13j,PL,2024-11-11,15,-2,-4
6dOtVTDdiauQNBQEDOtlAB,PL,2024-11-11,16,1,0
5G7d637BU8TQbUjcE1qjMt,PL,2024-11-11,17,2,2
0WbMK4wrZ1wFSty9F7FCgu,PL,2024-11-11,18,0,2
5cVesBn7wWRxs6JlepA2A9,PL,2024-11-11,19,-3,31
3nHuKdFJZm78CoeBnDcFKe,PL,2024-11-11,20,2,13
3IQN4rjqZlmJgO4exMkaNT,PL,2024-11-11,21,5,29
0peRfvtx1Je91FxQtii5DJ,PL,2024-11-11,22,7,-1
7ESbIvVF79d0A9P6DOEzC7,PL,2024-11-11,23,-2,3
1Wh2SwNbe3OQCoskPc3fD8,PL,2024-11-11,24,10,-1
7eCpOF5ZJTW6RAEBAeK0qg,PL,2024-11-11,25,-5,-8
4dbp2q4IPbDvmDlECn3Xii,PL,2024-11-11,26,7,8
493ORSeExHylEYu7tolox9,PL,2024-11-11,27,-4,23
5vNRhkKd0yEAg8suGBpjeY,PL,2024-11-11,28,0,-1
5QOdYa6XQMdIm6fMYhjHQk,PL,2024-11-11,29,2,-7
3mzugJrKyhJNzZKS0RgWBg,PL,2024-11-11,30,10,2
5OC347cwcGpiwnHt0YmToq,PL,2024-11-11,31,5,-6
1bJRd2ey6ER7neSxZwYdAG,PL,2024-11-11,32,0,3
1Es7AUAhQvapIcoh3qMKDL,PL,2024-11-11,33,-6,-4
0pMRvQSP3hO7q4dvviZFf5,PL,2024-11-11,34,4,-10
6esBajH4pfY0i61Vr53QWR,PL,2024-11-11,35,0,2
0xGQTpN4ESETtl1Sp6rzd2,PL,2024-11-11,36,-11,-21
4BgTgPsNeDz2KG4QsshjL9,PL,2024-11-11,37,0,2
0MTTFee7cTSd46njlPKBZe,PL,2024-11-11,38,4,-2
6wyJltdOuSjUt1bdwO4QCZ,PL,2024-11-11,39,-15,-21
6RfHSlo0xOa5s3WnYj9xJa,PL,2024-11-11,40,1,-12
2nUpzFnUPY6Omv9XWa292d,PL,2024-11-11,41,9,-11
0cQVqPuHQP4KEwc7ZUQmj6,PL,2024-11-11,42,8,-11
2HRqTpkrJO5ggZyyK6NPWz,PL,2024-11-11,43,4,3
1jMD392hwarcPnl0aWsA0H,PL,2024-11-11,44,-5,6
3JG1uFc40wfyrqaWC7iv0e,PL,2024-11-11,45,-1,-4
4588ZH7944EUrbDvdkr2sA,PL,2024-11-11,46,4,4
5y0CCj9ENhM4G3gebGlnzb,PL,2024-11-11,47,-2,0
2FHBvsUs4tpHSzIi3GvRjK,PL,2024-11-11,48,-5,2
1MsoH4Fz8O9PKbTW5SkXbJ,PL,2024-11-11,49,1,-1
4kcMDgaU8xb4otoDv5c4kD,PL,2024-11-11,50,0,-7
0eCajpR75pDW0r64U6hP2x,PK,2024-11-11,1,0,0
4XTgFBxBHN6var1BzAgE1m,PK,2024-11-11,2,0,0
1hlbywc8Jhl1FFqJxAMabE,PK,2024-11-11,3,0,0
0C8SMUhJhFXzr4PICotjyB,PK,2024-11-11,4,0,8
0TL0LFcwIBF5eX7arDIKxY,PK,2024-11-11,5,1,-1
05Xd5LJpv6cKDUavCg2EWh,PK,2024-11-11,6,-1,17
78BWCd70D1X6LMkDZm1UoF,PK,2024-11-11,7,0,-2
4vHRQnzGcKEtqsLH70tAms,PK,2024-11-11,8,1,10
3zSSCPpLZ5Oc8nelhhGjKz,PK,2024-11-11,9,2,1
1d5lpW3gUyq537iuyrb9Lf,PK,2024-11-11,10,0,-3
4XxfOvudrnBRdlgzEaq1sd,PK,2024-11-11,11,2,2
5xlYVZxEwriP6hetG7QJw7,PK,2024-11-11,12,-4,-6
0YQJoDL6f46J0n1rOVkpxJ,PK,2024-11-11,13,-1,-2
5AnWrUzsrFgBvhn6dUElnr,PK,2024-11-11,14,1,-6
5rpCUsEfBLIumvrxrahnKF,PK,2024-11-11,15,-1,-6
4bd507BxqB2MBHzVqMGdVV,PK,2024-11-11,16,0,-2
1eZefeDb8uOsjvcbl1fJrG,PK,2024-11-11,17,2,-2
3FqtduiaqnFYvBgKuc6QWQ,PK,2024-11-11,18,-1,-2
5ZLkihi6DVsHwDL3B8ym1t,PK,2024-11-11,19,1,2
7ACdEdtwLSywi1nkN5Xlsk,PK,2024-11-11,20,-2,6
3WLJ7D5kh44K5eJ1NqZQ6W,PK,2024-11-11,21,0,-4
25Nxyrng0Z3jC5Q0hAibpw,PK,2024-11-11,22,8,3
3ZGJhN4unVspOqpwGvUL2W,PK,2024-11-11,23,1,-1
0XRb6eZE4dBIJdqwf1Mixu,PK,2024-11-11,24,1,0
4yNtO1F3flXZ4v3Ry1MzuP,PK,2024-11-11,25,-2,6
6c4Po8zyQjB4cR5XgLhcGb,PK,2024-11-11,26,0,1
3lQPwCmD918SyoiIkw1zqx,PK,2024-11-11,27,-5,-8
46QbY78ha62aiu6gBgC7lS,PK,2024-11-11,28,0,-8
29m79w9xPMH4YCD6r8JSmV,PK,2024-11-11,29,0,-1
5zCnGtCl5Ac5zlFHXaZmhy,PK,2024-11-11,30,1,0
4eBvRhTJ2AcxCsbfTUjoRp,PK,2024-11-11,31,1,-2
2oenSXLDbWVaaL7QjSGYj5,PK,2024-11-11,32,-5,1
6ygiy70ujkNOYXM1tQuMNe,PK,2024-11-11,33,8,-1
7KQdgW7QzNd9oPoCzjCU76,PK,2024-11-11,34,11,5
2jJHEFJG33RYeVhCZEbZ8u,PK,2024-11-11,35,-2,15
0euDWZG2g1Cw12TDyLQUKu,PK,2024-11-11,36,-1,10
3nKQrVVlwbAQSnFbgZWdN0,PK,2024-11-11,37,3,1
0OdztoASgKBBNcAgtErk0X,PK,2024-11-11,38,-1,-3
5vNRhkKd0yEAg8suGBpjeY,PK,2024-11-11,39,-1,1
6rFckZb1cuJYzsZiGHgqks,PK,2024-11-11,40,3,8
7o1SDLghDwMc4OW3rKakVt,PK,2024-11-11,41,-7,-5
3F3ZuXYFXGM1V6pk3b3zmi,PK,2024-11-11,42,-3,-8
0NXnuTqFQHDsbEIoKIAVCN,PK,2024-11-11,43,1,-6
72vuBPMhwFNlSYpTSf6fVD,PK,2024-11-11,44,-2,-1
6V4N3h4HYD1Ask9cUTxjjg,PK,2024-11-11,45,-9,5
6cdiviyVL3tFYE1eDcmUzL,PK,2024-11-11,46,2,1
0ptqV9ySE8HVbWblGdv3Eb,PK,2024-11-11,47,3,2
7yDHHVKLbvDmVw1XXhDDIO,PK,2024-11-11,48,1,-4
2C6CJGFLbisteRuY6Plb7b,PK,2024-11-11,49,-2,-8
0cUdmruT6kjxa5KpteSdwc,PK,2024-11-11,50,-4,0
5vNRhkKd0yEAg8suGBpjeY,PH,2024-11-11,1,0,0
2plbrEY59IikOBgBGLjaoe,PH,2024-11-11,2,0,0
6dOtVTDdiauQNBQEDOtlAB,PH,2024-11-11,3,0,0
1imaIe1NEAaWnLF0BY0V6F,PH,2024-11-11,4,0,0
2ADSh3Mp744n2586tpUtIW,PH,2024-11-11,5,0,0
52F5Y4EgcZ2RggVqpqSJBe,PH,2024-11-11,6,0,0
3be9ACTxtcL6Zm4vJRUiPG,PH,2024-11-11,7,1,43
5G2f63n7IPVPPjfNIGih7Q,PH,2024-11-11,8,-1,0
4067uAzJZUHJInwOo7X701,PH,2024-11-11,9,2,9
6FIEuf1JIzmCtach0gXpeG,PH,2024-11-11,10,2,4
4WgViu9gw3qYOr3iF9OuLG,PH,2024-11-11,11,-1,-1
0KKkJNfGyhkQ5aFogxQAPU,PH,2024-11-11,12,5,7
2v6jmF6VQWS96x6tSg05IC,PH,2024-11-11,13,1,4
5OAGg2B2BjxzpiEcuzaCkZ,PH,2024-11-11,14,-1,-1
3yDRcs0Y4pPzkvMbUfeF9H,PH,2024-11-11,15,-6,-6
1UHS8Rf6h5Ar3CDWRd3wjF,PH,2024-11-11,16,0,-5
7b89Ffklm3xh4GI37vlZDZ,PH,2024-11-11,17,-2,-5
2tHwzyyOLoWSFqYNjeVMzj,PH,2024-11-11,18,0,-2
0HAG6nIiEKd75yGpovuSJQ,PH,2024-11-11,19,0,1
2CspwnypzT7rcWI9RfsoSb,PH,2024-11-11,20,0,-5
06VwVWrnYSTIikz801hGwD,PH,2024-11-11,21,3,11
0WbMK4wrZ1wFSty9F7FCgu,PH,2024-11-11,22,0,-1
5gQyJNVUEydHMciwhih7EK,PH,2024-11-11,23,7,4
7zFXmv6vqI4qOt4yGf3jYZ,PH,2024-11-11,24,4,13
0kE1SmlJNLg14dgdo9kJws,PH,2024-11-11,25,-4,-2
16iRlyUMJVPqz62DlomMre,PH,2024-11-11,26,-1,3
2nqlM3gNBMi5Zf9MDzp2Xi,PH,2024-11-11,27,2,-3
0NJAqnvbF6vzripOB7PclP,PH,2024-11-11,28,4,-2
7BqBn9nzAq8spo5e7cZ0dJ,PH,2024-11-11,29,-6,7
2HRqTpkrJO5ggZyyK6NPWz,PH,2024-11-11,30,-4,-5
51ZQ1vr10ffzbwIjDCwqm4,PH,2024-11-11,31,0,0
1RMJOxR6GRPsBHL8qeC2ux,PH,2024-11-11,32,5,-4
6aJn7Cst74cj4lNIiPRgav,PH,2024-11-11,33,0,2
3nqqDo8CcCLke3ZoTgiOKf,PH,2024-11-11,34,4,-4
2dMQ4FbQcrEWVFK6NIFjrl,PH,2024-11-11,35,-1,-2
6Rz2gTPL95Y9EJkwgqpFkE,PH,2024-11-11,36,-1,11
3AJwUDP919kvQ9QcozQPxg,PH,2024-11-11,37,4,12
4wZTvLi0khNRqqz4i5XhdV,PH,2024-11-11,38,-11,1
4AULw1VRyJP17zMvwgTIUs,PH,2024-11-11,39,0,3
3w3y8KPTfNeOKPiqUTakBh,PH,2024-11-11,40,10,4
4Rlbzn3nj9XJMZTijQUXMs,PH,2024-11-11,41,-5,0
2262bWmqomIaJXwCRHr13j,PH,2024-11-11,42,6,8
6UGrgPcISfwGeDikA4YpEv,PH,2024-11-11,43,1,7
5mi8Oe95frx6LhvFioXE7t,PH,2024-11-11,44,-1,2
0Qra8Ps4tJAZPqRXyehCjc,PH,2024-11-11,45,1,5
61DuXKQqvXkxcrAIiNLIgR,PH,2024-11-11,46,-1,-12
69u8qQcaA3o0A7Ko87juqp,PH,2024-11-11,47,2,3
3lOpUMMUskknPD3dJR2MkT,PH,2024-11-11,48,-1,-5
6MzofobZt2dm0Kf1hTThFz,PH,2024-11-11,49,-7,-4
5NQJnRpJHRaupdegphntQT,PH,2024-11-11,50,0,0
2plbrEY59IikOBgBGLjaoe,PE,2024-11-11,1,0,0
0uK4qOvijuVKXgieyScZ04,PE,2024-11-11,2,0,2
6WatFBLVB0x077xWeoVc2k,PE,2024-11-11,3,0,-1
7tI8dRuH2Yc6RuoTjxo4dU,PE,2024-11-11,4,0,-1
0Sr7ssScx54yxdM2ols7nW,PE,2024-11-11,5,0,1
7bywjHOc0wSjGGbj04XbVi,PE,2024-11-11,6,0,-1
0qeIFEGRQqHoaJtLCl0U73,PE,2024-11-11,7,0,0
5vNRhkKd0yEAg8suGBpjeY,PE,2024-11-11,8,0,1
2gmd7lY3QSzLh0xIY4cRvi,PE,2024-11-11,9,0,1
5QjmUqgpPQgXgg4606DqZF,PE,2024-11-11,10,0,1
6a9Z1jUms915w4O7N1PxjY,PE,2024-11-11,11,1,2
7sPqCI54XxKNaOoGooaeCp,PE,2024-11-11,12,5,3
6kPCcIAGoTeRrh8qrmKa90,PE,2024-11-11,13,-2,1
1cOboCuWYI2osTOfolMRS6,PE,2024-11-11,14,0,4
42wdz3j7gstgUuhoFLCXqd,PE,2024-11-11,15,0,-3
63pLfjK6FvcYJYMGwtHjd6,PE,2024-11-11,16,0,1
2btNsI4OvcVl7SAHQQDHFB,PE,2024-11-11,17,-4,-9
27G6SfSgrwATYIM7G23u7U,PE,2024-11-11,18,1,4
5Uptvz6j1sjDKxidAcnH2L,PE,2024-11-11,19,1,1
2CeKVsFFXG4QzA415QygGb,PE,2024-11-11,20,1,12
3OJDtCdYs8QJnui708tEU3,PE,2024-11-11,21,-3,-5
6PhRhocBXP4y7NpciGmzra,PE,2024-11-11,22,0,-1
3mg9jYNC1NihbthlglzrWP,PE,2024-11-11,23,3,27
7iQXYTyuG13aoeHxGG28Nh,PE,2024-11-11,24,5,3
1fTjqf10accJCDYstPwwZ6,PE,2024-11-11,25,-1,0
5pVJ3IlnpIorU44oXizzG5,PE,2024-11-11,26,-1,2
6DUdDIRgLqCGq1DwkNWQTN,PE,2024-11-11,27,-4,-3
1pymWRCuZfCd0zdiBJo0Hj,PE,2024-11-11,28,-1,2
03IpZ9yqJlo3EIgDQUgBSF,PE,2024-11-11,29,-1,7
7iUtQNMRB8ZkKC4AmEuCJC,PE,2024-11-11,30,1,10
6dOtVTDdiauQNBQEDOtlAB,PE,2024-11-11,31,-1,0
5Qpe34hyuUgb83zeNk3q5u,PE,2024-11-11,32,9,-9
7MVIfkyzuUmQ716j8U7yGR,PE,2024-11-11,33,-1,-4
505v13epFXodT9fVAJ6h8k,PE,2024-11-11,34,0,-1
4MAv7MqIlcaTBHGiUXIWiw,PE,2024-11-11,35,1,4
0zNMdrDEs5N0JPQ7RYQZln,PE,2024-11-11,36,1,14
0EhmTBq33eARyOz3SIi4P2,PE,2024-11-11,37,-4,8
1hZsWUnLbqRw09jLAMQSsb,PE,2024-11-11,38,0,6
4bw8mcDUSRWfQo63ZTYRnU,PE,2024-11-11,39,-4,-13
0rNqDh9zWWJVTLS4VfceHP,PE,2024-11-11,40,2,3
0fea68AdmYNygeTGI4RC18,PE,2024-11-11,41,5,9
3tt9i3Hhzq84dPS8H7iSiJ,PE,2024-11-11,42,2,7
4YnmQG1fnJR9LnTZtix70T,PE,2024-11-11,43,7,3
29r4y4g1gM4INIk8anytuQ,PE,2024-11-11,44,5,-3
2esZG2XFtuoWWA9AfDvSxy,PE,2024-11-11,45,3,-7
5RqSsdzTNPX1uzkmlHCFvK,PE,2024-11-11,46,1,2
54zcJnb3tp9c5OVKREZ1Is,PE,2024-11-11,47,-4,-10
1AddbBdKFz8wdqatGVSsYS,PE,2024-11-11,48,2,-13
0Qe2g06yzLBuuSvVmFiweP,PE,2024-11-11,49,-9,1
13BDiikG6y5o5cQTK0HpW6,PE,2024-11-11,50,-11,-31
2FFr0vdtqPBTK3RW0c7T5C,PA,2024-11-11,1,0,1
5pVJ3IlnpIorU44oXizzG5,PA,2024-11-11,2,1,2
5QjmUqgpPQgXgg4606DqZF,PA,2024-11-11,3,-1,0
0Sr7ssScx54yxdM2ols7nW,PA,2024-11-11,4,0,2
60u6hcpH5Qm1M3xESdNBrB,PA,2024-11-11,5,0,2
71LrvCBBn4q500OuayF7OK,PA,2024-11-11,6,1,-1
6WatFBLVB0x077xWeoVc2k,PA,2024-11-11,7,2,2
0qeIFEGRQqHoaJtLCl0U73,PA,2024-11-11,8,0,3
0Qe2g06yzLBuuSvVmFiweP,PA,2024-11-11,9,-3,41
1fTjqf10accJCDYstPwwZ6,PA,2024-11-11,10,1,0
3mg9jYNC1NihbthlglzrWP,PA,2024-11-11,11,-1,39
7bywjHOc0wSjGGbj04XbVi,PA,2024-11-11,12,0,4
6a9Z1jUms915w4O7N1PxjY,PA,2024-11-11,13,0,-5
2plbrEY59IikOBgBGLjaoe,PA,2024-11-11,14,0,3
18D77Y4jjTwk4IASWhzJNP,PA,2024-11-11,15,0,4
1cOboCuWYI2osTOfolMRS6,PA,2024-11-11,16,0,4
3OJDtCdYs8QJnui708tEU3,PA,2024-11-11,17,2,1
4RPeZbmVON5ZKT5HC9wALt,PA,2024-11-11,18,0,7
5vNRhkKd0yEAg8suGBpjeY,PA,2024-11-11,19,1,4
2btNsI4OvcVl7SAHQQDHFB,PA,2024-11-11,20,-3,-6
2gmd7lY3QSzLh0xIY4cRvi,PA,2024-11-11,21,0,5
4zf7VxEF3GMizhklbgXYLR,PA,2024-11-11,22,0,2
7iQXYTyuG13aoeHxGG28Nh,PA,2024-11-11,23,0,6
505v13epFXodT9fVAJ6h8k,PA,2024-11-11,24,3,7
6dOtVTDdiauQNBQEDOtlAB,PA,2024-11-11,25,-1,7
4iRHjxLojZsyclcODm5NOv,PA,2024-11-11,26,-1,9
2CeKVsFFXG4QzA415QygGb,PA,2024-11-11,27,8,23
64TFVyPOGaCWHOZyTEIqJv,PA,2024-11-11,28,-2,22
3QBxB5xZL0yeRDr8gZym4r,PA,2024-11-11,29,-1,4
7ABLbnD53cQK00mhcaOUVG,PA,2024-11-11,30,0,11
3tt9i3Hhzq84dPS8H7iSiJ,PA,2024-11-11,31,5,14
03IpZ9yqJlo3EIgDQUgBSF,PA,2024-11-11,32,-1,11
2J9B63FawlTaPdg4eH5X03,PA,2024-11-11,33,0,-12
4YnmQG1fnJR9LnTZtix70T,PA,2024-11-11,34,3,10
4bw8mcDUSRWfQo63ZTYRnU,PA,2024-11-11,35,-3,-5
3JXGcoxUTyBU7AYdpsLdH6,PA,2024-11-11,36,-7,0
5RqSsdzTNPX1uzkmlHCFvK,PA,2024-11-11,37,2,2
7JHUlJCUhUvMLNGsrDf4K1,PA,2024-11-11,38,5,12
2KslE17cAJNHTsI2MI0jb2,PA,2024-11-11,39,11,11
5Y0ZwhwMEQ7NIb5PeAp0YI,PA,2024-11-11,40,10,10
3AXw3pd7KHGSogprPSxrMh,PA,2024-11-11,41,1,-7
2BCvThQQ4SDX9OrG2M9tcn,PA,2024-11-11,42,8,8
3Nqc7BFu9MmNmFRpDTC6vJ,PA,2024-11-11,43,1,5
27ze5t5tIDPlVits0KRbxT,PA,2024-11-11,44,-10,-17
7JwdbqIpiuWvGbRryKSuBz,PA,2024-11-11,45,5,5
4zbEItKoaRId1vRZkoO0Uh,PA,2024-11-11,46,-8,4
5IWsYLhoYS1kTaMh2bVnhz,PA,2024-11-11,47,-6,-1
3wMxU6KYZ89HhYSBoJe78M,PA,2024-11-11,48,2,2
4lFnfbRhGSpTm17XKGcXs6,PA,2024-11-11,49,1,-12
3F5xUtUiSC6W1CDIwC3jnc,PA,2024-11-11,50,-2,-3
2plbrEY59IikOBgBGLjaoe,NZ,2024-11-11,1,0,0
5vNRhkKd0yEAg8suGBpjeY,NZ,2024-11-11,2,0,0
7ne4VBA60CxGM75vw0EYad,NZ,2024-11-11,3,0,4
6dOtVTDdiauQNBQEDOtlAB,NZ,2024-11-11,4,0,-1
2262bWmqomIaJXwCRHr13j,NZ,2024-11-11,5,1,0
5G2f63n7IPVPPjfNIGih7Q,NZ,2024-11-11,6,-1,-2
2HRqTpkrJO5ggZyyK6NPWz,NZ,2024-11-11,7,0,2
5fZJQrFKWQLb7FpJXZ1g7K,NZ,2024-11-11,8,0,0
3xkHsmpQCBMytMJNiDf3Ii,NZ,2024-11-11,9,1,1
17phhZDn6oGtzMe56NuWvj,NZ,2024-11-11,10,-1,1
0WbMK4wrZ1wFSty9F7FCgu,NZ,2024-11-11,11,1,1
19XpFsce28aByvCC4g89tJ,NZ,2024-11-11,12,-1,38
0ofHAoxe9vBkTCp2UQIavz,NZ,2024-11-11,13,1,3
1Es7AUAhQvapIcoh3qMKDL,NZ,2024-11-11,14,-1,4
5IZXB5IKAD2qlvTPJYDCFB,NZ,2024-11-11,15,1,4
3AJwUDP919kvQ9QcozQPxg,NZ,2024-11-11,16,3,18
3QaPy1KgI7nu9FJEQUgn6h,NZ,2024-11-11,17,0,9
2tHwzyyOLoWSFqYNjeVMzj,NZ,2024-11-11,18,0,-1
2uqYupMHANxnwgeiXTZXzd,NZ,2024-11-11,19,-4,1
1UHS8Rf6h5Ar3CDWRd3wjF,NZ,2024-11-11,20,1,1
51rfRCiUSvxXlCSCfIztBy,NZ,2024-11-11,21,1,6
1QoyuMHNBe7lg3YW4Qtll4,NZ,2024-11-11,22,-2,-16
3Vr3zh0r7ALn8VLqCiRR10,NZ,2024-11-11,23,0,1
