spotify_id,pais_codigo,fecha_snapshot,ranking_diario,movimiento_diario,movimiento_semanal
5AJ9hqTS2wcFQCELCFRO7A,NZ,2024-11-11,24,0,-2
4xdBrk0nFZaP54vvZj0yx7,NZ,2024-11-11,25,4,7
3zBhihYUHBmGd2bcQIobrF,NZ,2024-11-11,26,7,24
3WMj8moIAXJhHsyLaqIIHI,NZ,2024-11-11,27,5,10
42VsgItocQwOQC3XWZ8JNA,NZ,2024-11-11,28,0,-14
0KKkJNfGyhkQ5aFogxQAPU,NZ,2024-11-11,29,1,12
6Qyc6fS4DsZjB2mRW9DsQs,NZ,2024-11-11,30,1,20
3dj4wgM3cPeuLwMNHDuBon,NZ,2024-11-11,31,-6,11
0mflMxspEfB0VbI1kyLiAv,NZ,2024-11-11,32,2,12
51eSHglvG1RJXtL3qI5trr,NZ,2024-11-11,33,-6,-5
2LawezPeJhN4AWuSB0GtAU,NZ,2024-11-11,34,16,16
3HrHhTWonBqF4mDasi8xvC,NZ,2024-11-11,35,-9,-2
5RKQ5NdjSh2QzD4MaunT91,NZ,2024-11-11,36,0,0
1mea3bSkSGXuIRvnydlB5b,NZ,2024-11-11,37,13,13
3d9DChrdc6BOeFsbrZ3Is0,NZ,2024-11-11,38,2,12
4KULAymBBJcPRpk1yO4dOG,NZ,2024-11-11,39,3,11
6RUKPb4LETWmmr3iAEQktW,NZ,2024-11-11,40,10,10
7G7tgVYORlDuVprcYHuFJh,NZ,2024-11-11,41,6,9
2uXlHCUbq9OMUwx3hrk06o,NZ,2024-11-11,42,-4,-17
1k2pQc5i348DCHwbn5KTdc,NZ,2024-11-11,43,6,7
7Ar4G7Ci11gpt6sfH9Cgz5,NZ,2024-11-11,44,-1,6
0io16MKpbeDIdYzmGpQaES,NZ,2024-11-11,45,-6,-6
0VaeksJaXy5R1nvcTMh3Xk,NZ,2024-11-11,46,-9,-31
7hR22TOX3RorxJPcsz5Wbo,NZ,2024-11-11,47,-2,3
3fqwjXwUGN6vbzIwvyFMhx,NZ,2024-11-11,48,2,2
1XBYiRV30ykHw5f4wm6qEn,NZ,2024-11-11,49,-3,-4
0h3Xy4V4apMraB5NuM8U7Z,NZ,2024-11-11,50,-6,0
7px3lmdf4nzNEMt6zaQ5yJ,NO,2024-11-11,1,0,0
7ne4VBA60CxGM75vw0EYad,NO,2024-11-11,2,0,5
2QyL2WhZmOfpVSxy2BaI8U,NO,2024-11-11,3,0,-1
2262bWmqomIaJXwCRHr13j,NO,2024-11-11,4,0,-1
2plbrEY59IikOBgBGLjaoe,NO,2024-11-11,5,0,-1
3xSZnZx5QTf1qspnYd1Z9Z,NO,2024-11-11,6,0,2
5vNRhkKd0yEAg8suGBpjeY,NO,2024-11-11,7,2,3
7hR22TOX3RorxJPcsz5Wbo,NO,2024-11-11,8,-1,-3
51rfRCiUSvxXlCSCfIztBy,NO,2024-11-11,9,-1,2
6dOtVTDdiauQNBQEDOtlAB,NO,2024-11-11,10,0,-4
3nHuKdFJZm78CoeBnDcFKe,NO,2024-11-11,11,1,20
5fZJQrFKWQLb7FpJXZ1g7K,NO,2024-11-11,12,2,-3
5G2f63n7IPVPPjfNIGih7Q,NO,2024-11-11,13,0,-1
4Vrbv4EQ5kAsupUZRHHQvQ,NO,2024-11-11,14,-3,8
3zylEBiAOPq3OBBdtpB5M4,NO,2024-11-11,15,0,4
6XkqKHyHdIKBZC8qeMHsPv,NO,2024-11-11,16,0,-3
2HRqTpkrJO5ggZyyK6NPWz,NO,2024-11-11,17,1,0
17phhZDn6oGtzMe56NuWvj,NO,2024-11-11,18,-1,0
4u6STUR9fsBQozW1S40BTN,NO,2024-11-11,19,2,-4
0fFMt9cc1EEQDIWLGDcqKd,NO,2024-11-11,20,-1,-4
3xkHsmpQCBMytMJNiDf3Ii,NO,2024-11-11,21,2,0
1Es7AUAhQvapIcoh3qMKDL,NO,2024-11-11,22,-2,10
2uqYupMHANxnwgeiXTZXzd,NO,2024-11-11,23,3,2
3QaPy1KgI7nu9FJEQUgn6h,NO,2024-11-11,24,3,14
3LKrHeYXOEKNQQVl9auofC,NO,2024-11-11,25,10,-2
4xqPNwRkLyiiV2oqju92ie,NO,2024-11-11,26,-4,7
6RoSerWCwfdjlRxACcV5r7,NO,2024-11-11,27,1,-13
5IZXB5IKAD2qlvTPJYDCFB,NO,2024-11-11,28,1,-2
0WbMK4wrZ1wFSty9F7FCgu,NO,2024-11-11,29,1,0
0bYg9bo50gSsH3LtXe2SQn,NO,2024-11-11,30,12,20
3hRV0jL3vUpRrcy398teAU,NO,2024-11-11,31,-7,-11
0w2rnChlsC41RjhxBFwufW,NO,2024-11-11,32,-7,-4
1LY3GhF0zxIVgbYEQjCbUO,NO,2024-11-11,33,3,2
2T137G2j4il2iSc2md900S,NO,2024-11-11,34,-3,-7
2tHwzyyOLoWSFqYNjeVMzj,NO,2024-11-11,35,2,-1
7uoFMmxln0GPXQ0AcCBXRq,NO,2024-11-11,36,13,14
4KULAymBBJcPRpk1yO4dOG,NO,2024-11-11,37,1,4
43MYhAw47PmHz31xY3mdrI,NO,2024-11-11,38,-6,-14
1K1MXnB7zbeouWZ0B6wlsf,NO,2024-11-11,39,-5,3
19XpFsce28aByvCC4g89tJ,NO,2024-11-11,40,5,3
3pmaB3cwb4XWRX7aA65ez0,NO,2024-11-11,41,-2,9
1tZcMZuND8iYAkE1aoz1rQ,NO,2024-11-11,42,-1,8
19188WQf2DrNMfI1XLDnYF,NO,2024-11-11,43,0,-7
06qMRF18gwbOYYbnP2du6i,NO,2024-11-11,44,6,6
7uAgfJh0XZWxHYHEf8Y3Ti,NO,2024-11-11,45,-5,4
7c9gD7aefFGPnVgZke7raf,NO,2024-11-11,46,4,-6
3Vr3zh0r7ALn8VLqCiRR10,NO,2024-11-11,47,3,3
0ydx75YiFzLjjQknKFNFwt,NO,2024-11-11,48,-2,2
1XBYiRV30ykHw5f4wm6qEn,NO,2024-11-11,49,-2,1
7qky42Br09C4K93lYdAXAs,NO,2024-11-11,50,-17,0
1b6G5YNi5akoOpwlqnulH8,NL,2024-11-11,1,0,0
2plbrEY59IikOBgBGLjaoe,NL,2024-11-11,2,0,0
0vrKBjEBQAVn3sdhIXmpHE,NL,2024-11-11,3,1,47
7ne4VBA60CxGM75vw0EYad,NL,2024-11-11,4,-1,18
2K7HqkHEUfz7c4BzEO33Qd,NL,2024-11-11,5,2,1
3nHuKdFJZm78CoeBnDcFKe,NL,2024-11-11,6,0,1
6dOtVTDdiauQNBQEDOtlAB,NL,2024-11-11,7,2,-3
6eldmQ56gAtXN55c7MuH8N,NL,2024-11-11,8,-3,-3
2262bWmqomIaJXwCRHr13j,NL,2024-11-11,9,-1,-1
5G2f63n7IPVPPjfNIGih7Q,NL,2024-11-11,10,0,-1
4MSj19TwYBLgDFj3ddEeco,NL,2024-11-11,11,1,0
5fZJQrFKWQLb7FpJXZ1g7K,NL,2024-11-11,12,7,2
51rfRCiUSvxXlCSCfIztBy,NL,2024-11-11,13,3,7
6ifKXZTqAuLA35TGCVuGBU,NL,2024-11-11,14,8,1
1bJRd2ey6ER7neSxZwYdAG,NL,2024-11-11,15,2,1
1BJJbSX6muJVF2AK7uH1x4,NL,2024-11-11,16,2,-6
4xTjO1NgHBEbINFUQ9Kgao,NL,2024-11-11,17,17,2
5nPbKG04fhLkIAjcPFaZq7,NL,2024-11-11,18,3,0
02nm2yGw7BygWmRcbFhAlC,NL,2024-11-11,19,10,-6
5o0osRx8kYJTOqlOSggr9Z,NL,2024-11-11,20,0,8
6WatFBLVB0x077xWeoVc2k,NL,2024-11-11,21,3,0
1sqe31TzOsjCeex1INgmsq,NL,2024-11-11,22,18,28
2AeMy7dwvoPuof6xDmncUP,NL,2024-11-11,23,4,-6
31EsbpCFl01yQtLncNdjSz,NL,2024-11-11,24,4,-12
7nFkuKdjETGOdIZDBL78ou,NL,2024-11-11,25,-14,25
7DGeMF5q4UHXYyElvAiO2j,NL,2024-11-11,26,-3,-3
2rpIkmBVX8wCsGcJytW9IY,NL,2024-11-11,27,-13,23
3Vr3zh0r7ALn8VLqCiRR10,NL,2024-11-11,28,-2,-3
1LY3GhF0zxIVgbYEQjCbUO,NL,2024-11-11,29,2,-5
47tS35fPyJjIHLk95OBeHc,NL,2024-11-11,30,-17,20
17phhZDn6oGtzMe56NuWvj,NL,2024-11-11,31,2,1
7GWU6dQFjYF5YpsAUwZfGq,NL,2024-11-11,32,3,3
6VkzZ0I0w2CE3EIGbyMeeu,NL,2024-11-11,33,-3,-3
5650jkmPhrqy7sdXQ9O9mL,NL,2024-11-11,34,4,4
5vNRhkKd0yEAg8suGBpjeY,NL,2024-11-11,35,6,4
6vDxjNLrehdIkaHQ8nMkaF,NL,2024-11-11,36,-4,-10
3QaPy1KgI7nu9FJEQUgn6h,NL,2024-11-11,37,-1,5
2HRqTpkrJO5ggZyyK6NPWz,NL,2024-11-11,38,4,-4
0CVFLeX7D7K204cXJ6nxCH,NL,2024-11-11,39,-24,11
1HGov7XAwy9vx6upqGvPEc,NL,2024-11-11,40,-3,-9
2fnhMzGEEPKvFtExQ3FMMo,NL,2024-11-11,41,-2,-8
3xkHsmpQCBMytMJNiDf3Ii,NL,2024-11-11,42,2,3
0rtDE9zfXbamTlRUSwY7zy,NL,2024-11-11,43,0,-7
6Fws1gQYhr2S71ANIgzUxv,NL,2024-11-11,44,-19,6
6xX6zmaXeKzB4u9TiM1XgU,NL,2024-11-11,45,1,-8
4pkb8SbRGeHAvdb87v9rpf,NL,2024-11-11,46,1,-2
2C2vSufLm1wLq2GjDH3iMh,NL,2024-11-11,47,3,3
7sEe6B2uzEziUaMAszvnF7,NL,2024-11-11,48,0,-7
2hIFhSltVcRU1oJ3kf8Zy4,NL,2024-11-11,49,1,-6
0bYg9bo50gSsH3LtXe2SQn,NL,2024-11-11,50,0,0
7tI8dRuH2Yc6RuoTjxo4dU,NI,2024-11-11,1,0,1
1cOboCuWYI2osTOfolMRS6,NI,2024-11-11,2,0,1
2Bhmj4XK33InfhqKPxcJ1v,NI,2024-11-11,3,47,11
6X6m4xmdFcz31p1h7Qg68c,NI,2024-11-11,4,3,0
27ze5t5tIDPlVits0KRbxT,NI,2024-11-11,5,-1,2
0Sr7ssScx54yxdM2ols7nW,NI,2024-11-11,6,-1,0
0HDHY6RSHHG2ZTE0cMT4GJ,NI,2024-11-11,7,-1,16
0qeIFEGRQqHoaJtLCl0U73,NI,2024-11-11,8,0,-3
7bywjHOc0wSjGGbj04XbVi,NI,2024-11-11,9,1,1
6WatFBLVB0x077xWeoVc2k,NI,2024-11-11,10,-1,-1
5QjmUqgpPQgXgg4606DqZF,NI,2024-11-11,11,2,2
0BiDnJFB3TlRB6aji7jUz3,NI,2024-11-11,12,3,5
0O3U5iwTbiXCREMkvotJuN,NI,2024-11-11,13,-1,11
2MioxSroS0g1mi24LLfcnq,NI,2024-11-11,14,36,35
4khWEpnaijN0G1x019Uzdr,NI,2024-11-11,15,31,35
2plbrEY59IikOBgBGLjaoe,NI,2024-11-11,16,-2,0
1mlGScrDQqHqmhdIqE8MmA,NI,2024-11-11,17,32,33
1C84d9abZVKWHT2YYpoean,NI,2024-11-11,18,2,-7
6HrALJOMsfPCCbUo5cJCON,NI,2024-11-11,19,0,-1
7JwdbqIpiuWvGbRryKSuBz,NI,2024-11-11,20,30,30
5AH31dDNgxCMGDdxubNNn4,NI,2024-11-11,21,6,5
4bw8mcDUSRWfQo63ZTYRnU,NI,2024-11-11,22,-1,-10
71iAechwVKGu26pahzFL0k,NI,2024-11-11,23,27,27
6G4U9avyBNEfP0fAIduev3,NI,2024-11-11,24,1,26
6I86RF3odBlcuZA9Vfjzeq,NI,2024-11-11,25,-9,-6
5lKFO0PrOC9jmOlPEdjHsL,NI,2024-11-11,26,-3,-5
217bRMES4HVbPdUe8l8ECN,NI,2024-11-11,27,23,23
0fea68AdmYNygeTGI4RC18,NI,2024-11-11,28,2,2
2aYZaN5SmkRDLsrrV8GkBQ,NI,2024-11-11,29,-7,-14
5PycBIeabfvX3n9ILG7Vrv,NI,2024-11-11,30,-6,-3
5LhI8m7n8xlQmNe3b7Rwis,NI,2024-11-11,31,-5,-3
6a9Z1jUms915w4O7N1PxjY,NI,2024-11-11,32,-1,-10
2CspwnypzT7rcWI9RfsoSb,NI,2024-11-11,33,6,17
2CeKVsFFXG4QzA415QygGb,NI,2024-11-11,34,2,9
1iLv1ieT9BZ3qsti9yTCnG,NI,2024-11-11,35,-2,7
2yzshFeBIwH8tWIqHEFLeD,NI,2024-11-11,36,-2,-2
1SaEt8dwTuLDzenUu5BqI6,NI,2024-11-11,37,-5,13
6j5LtifAnuTjTYvml61yFZ,NI,2024-11-11,38,-9,-13
5pVJ3IlnpIorU44oXizzG5,NI,2024-11-11,39,-4,-6
3fJHbMUnzceimOnNjp63fF,NI,2024-11-11,40,0,-4
2pIIRKRwWSi1Sb29VYLOOa,NI,2024-11-11,41,9,9
0cubEBmB9wjsdBwXNFmzFy,NI,2024-11-11,42,8,8
79MlVxKj43tDISSISiVHJM,NI,2024-11-11,43,7,7
1fTjqf10accJCDYstPwwZ6,NI,2024-11-11,44,-6,-9
7M6CFruBrM5x7u0lTMtm6r,NI,2024-11-11,45,5,5
7iQXYTyuG13aoeHxGG28Nh,NI,2024-11-11,46,1,-15
5vNRhkKd0yEAg8suGBpjeY,NI,2024-11-11,47,-4,-9
6uIIdjYTxxpWOyWuVXrKQO,NI,2024-11-11,48,2,-4
4mIc3AQWkqLb2LVjkVKv4K,NI,2024-11-11,49,1,1
2vmfvSoZBFAt9hhRoEByLi,NI,2024-11-11,50,-6,0
6e0YUaVAfDxUabmybOjguy,NG,2024-11-11,1,0,0
771KDfpsOtJPQmocQpMdkR,NG,2024-11-11,2,0,1
10y7iW3rc8bzGbhAC3mNPA,NG,2024-11-11,3,1,5
6XBIOtdSL47qn201KKNCA0,NG,2024-11-11,4,3,2
1136eJrkWsDvReASbjLTaU,NG,2024-11-11,5,1,0
2nYeyMeqYDiFSYYtl2BWD6,NG,2024-11-11,6,-1,-4
2GSK9VfsKWpVOV6ZzKiMA4,NG,2024-11-11,7,1,4
3MldGIMtPcupNBI4Dnxolr,NG,2024-11-11,8,1,-1
4KZMoDuxwSYP63bhbnMqe3,NG,2024-11-11,9,-6,0
13VXuHw3O8Yt7VwRIDqSo4,NG,2024-11-11,10,0,3
2qdwZPTNCHb8DXfQin53WK,NG,2024-11-11,11,2,1
5V24zNpUfkiMx5eWYXXCHN,NG,2024-11-11,12,-1,4
5Wxkvvb6pLky16pwq4gBI3,NG,2024-11-11,13,-1,1
7fA7mrYaXVDVVGCAV65NRN,NG,2024-11-11,14,3,4
7I6n8YzpPmbpVwElH9fi5Q,NG,2024-11-11,15,1,-5
7BOgyrWA7OURpdJ9YksRFR,NG,2024-11-11,16,2,33
2irQkcW7o3v0tZoGZrtUsO,NG,2024-11-11,17,2,-2
5hphSVebVxTpDfrk09W0hS,NG,2024-11-11,18,-3,-1
63sgKgx5GSfmQYrCTCWM9O,NG,2024-11-11,19,-5,31
1oFabnkoJ01ksmSmyjELDl,NG,2024-11-11,20,0,-1
2825Zwd0EnzzDxFOhDsRQC,NG,2024-11-11,21,0,-1
7ySC0IjVS1PMEdsZOvsUK2,NG,2024-11-11,22,3,1
3H2bLX6U4kNuv04iTkCrSp,NG,2024-11-11,23,9,20
0Q1bMs3xLQiDEeaneehdxv,NG,2024-11-11,24,4,-3
4Tgt15dD8P2m68HYxA8DCG,NG,2024-11-11,25,13,11
52Krs3LCqtcfeiWUvhxncK,NG,2024-11-11,26,5,0
3n7kzSJ246VvIe4lRmxV9X,NG,2024-11-11,27,2,23
0CbmiJiGy6sN4RJ75mJthR,NG,2024-11-11,28,2,-6
1Ss5QjczHsdYkvNsiBmoqS,NG,2024-11-11,29,5,-5
46oyXrPbCSbk0TLJ1f7w6K,NG,2024-11-11,30,5,3
2lJ0B3dBT7nv0uNvu1zY8J,NG,2024-11-11,31,5,4
2LP8KwtvzUx1onvXKQCoKR,NG,2024-11-11,32,12,13
1qxKva4IzWde7m2jLpZvDU,NG,2024-11-11,33,4,-4
7jDMQi5XZooBgF5i7m3DBo,NG,2024-11-11,34,5,0
6wN5G9LhuljafQRHzb4K6s,NG,2024-11-11,35,-12,15
4G5IYu1QYKo7DeSecKtNXA,NG,2024-11-11,36,5,10
5FzsdlFgAFN1aSe9YwoN6s,NG,2024-11-11,37,10,-6
2WHM3orrvvqziSkG0xp8sy,NG,2024-11-11,38,4,2
16iNDnZBlHEDPg8ZBAX9LC,NG,2024-11-11,39,1,-7
5oUDNEJSEjsVT7LeWya4Gv,NG,2024-11-11,40,6,7
4mYrASGvrm2xBWQskhg2P3,NG,2024-11-11,41,2,3
2YNLzBRGyCAzHEGPO3J2Sb,NG,2024-11-11,42,3,-12
5KEySaLmNVT2DjB7qgKsHX,NG,2024-11-11,43,-16,7
75c5cm8y5Fzb6aTZM3MOpN,NG,2024-11-11,44,-11,-16
0UJMgRVNBrnMmAeZ8p1iMc,NG,2024-11-11,45,-19,-18
1SDOo6cNNrvarL9wqEVAJT,NG,2024-11-11,46,4,-4
0CK6SBXMBAW2iTtlrdmutY,NG,2024-11-11,47,-25,3
6IEYlownuHoYdpMikoyj58,NG,2024-11-11,48,0,2
7vKXc90NT5WBm3UTT4iTVG,NG,2024-11-11,49,0,-8
5ZtK8XAVnoaGdBXZWCEVCY,NG,2024-11-11,50,0,0
5vNRhkKd0yEAg8suGBpjeY,MY,2024-11-11,1,0,0
2plbrEY59IikOBgBGLjaoe,MY,2024-11-11,2,0,0
6dOtVTDdiauQNBQEDOtlAB,MY,2024-11-11,3,0,0
3QaPy1KgI7nu9FJEQUgn6h,MY,2024-11-11,4,0,2
0TRKtVvsVmOkXCvnq5AgNE,MY,2024-11-11,5,0,-1
2CspwnypzT7rcWI9RfsoSb,MY,2024-11-11,6,0,-1
1MUZitHRpmng5NevrvNx4T,MY,2024-11-11,7,0,16
3yDRcs0Y4pPzkvMbUfeF9H,MY,2024-11-11,8,0,-1
2gcMYiZzzmzoF8PPAfL3IO,MY,2024-11-11,9,0,7
7BgFlmOxrL7M1jVGoxqy37,MY,2024-11-11,10,0,3
67C6LHREqmytK923Ak6R0I,MY,2024-11-11,11,4,1
7tI8dRuH2Yc6RuoTjxo4dU,MY,2024-11-11,12,1,6
51ZQ1vr10ffzbwIjDCwqm4,MY,2024-11-11,13,1,1
5G2f63n7IPVPPjfNIGih7Q,MY,2024-11-11,14,-3,1
0KKkJNfGyhkQ5aFogxQAPU,MY,2024-11-11,15,2,13
6twyTAZjH3ap9GFkGukraz,MY,2024-11-11,16,0,11
2HRqTpkrJO5ggZyyK6NPWz,MY,2024-11-11,17,-5,-6
7CyPwkp0oE8Ro9Dd5CUDjW,MY,2024-11-11,18,0,-1
0hlZ8daapg8QHpHsDyaqbg,MY,2024-11-11,19,10,0
7ne4VBA60CxGM75vw0EYad,MY,2024-11-11,20,-1,30
26cvTWJq2E1QqN4jyH2OTU,MY,2024-11-11,21,4,11
6aJn7Cst74cj4lNIiPRgav,MY,2024-11-11,22,-1,-1
6i9Ci0IN1q1GcnhdbKU7kZ,MY,2024-11-11,23,1,13
7BqBn9nzAq8spo5e7cZ0dJ,MY,2024-11-11,24,-2,11
7Cnpb1vBbC46RgVyyKLH7p,MY,2024-11-11,25,-5,-5
6EIMUjQ7Q8Zr2VtIUik4He,MY,2024-11-11,26,-3,-2
3OTbh1VVrhebUzDor9r4pH,MY,2024-11-11,27,0,2
5XeFesFbtLpXzIVDNQP22n,MY,2024-11-11,28,0,-3
5O2P9iiztwhomNh8xkR9lJ,MY,2024-11-11,29,-3,-21
0QzuaeCEEOV40Pn7IvKEny,MY,2024-11-11,30,1,-20
6mQLN3zRtAp6ovjusyYKrV,MY,2024-11-11,31,-1,16
2tHwzyyOLoWSFqYNjeVMzj,MY,2024-11-11,32,1,-6
3FwQ3RYYEekzjEeL3jdpUZ,MY,2024-11-11,33,6,17
3vkCueOmm7xQDoJ17W1Pm3,MY,2024-11-11,34,3,8
5Y35SjAfXjjG0sFQ3KOxmm,MY,2024-11-11,35,-1,-13
0WbMK4wrZ1wFSty9F7FCgu,MY,2024-11-11,36,-1,-6
1Qrg8KqiBpW07V7PNxwwwL,MY,2024-11-11,37,3,-28
4XsJiRJQAK8TWcZCn0Dxlh,MY,2024-11-11,38,-6,-1
1DVHCvTwuwtZrpYDV4irH5,MY,2024-11-11,39,5,-6
2DbDefRFJ5YOfXCKOeCJJh,MY,2024-11-11,40,-4,10
3qhlB30KknSejmIvZZLjOD,MY,2024-11-11,41,2,-3
1Es7AUAhQvapIcoh3qMKDL,MY,2024-11-11,42,-4,1
3AJwUDP919kvQ9QcozQPxg,MY,2024-11-11,43,5,7
5g7sDjBhZ4I3gcFIpkrLuI,MY,2024-11-11,44,-2,-5
7d0k5WtISq16iBlNOPjhne,MY,2024-11-11,45,-4,5
68oey8CEp8hOD0ho0VsEqz,MY,2024-11-11,46,1,-6
21LtZQQMQYwVIxc9O9Ygq8,MY,2024-11-11,47,-2,-6
2262bWmqomIaJXwCRHr13j,MY,2024-11-11,48,1,0
2HRgqmZQC0MC7GeNuDIXHN,MY,2024-11-11,49,1,1
5sjnkOfTLCLNfkkchI2re2,MY,2024-11-11,50,-4,-5
1cOboCuWYI2osTOfolMRS6,MX,2024-11-11,1,0,0
6X6m4xmdFcz31p1h7Qg68c,MX,2024-11-11,2,0,0
5lKFO0PrOC9jmOlPEdjHsL,MX,2024-11-11,3,0,0
4OLT65TRsOx3Iv1TlCcQVb,MX,2024-11-11,4,0,0
6HrALJOMsfPCCbUo5cJCON,MX,2024-11-11,5,0,0
2lAUq68F2bt7Kc218n9FPp,MX,2024-11-11,6,0,1
2aYZaN5SmkRDLsrrV8GkBQ,MX,2024-11-11,7,0,-1
5LhI8m7n8xlQmNe3b7Rwis,MX,2024-11-11,8,0,3
5AH31dDNgxCMGDdxubNNn4,MX,2024-11-11,9,0,4
0BiDnJFB3TlRB6aji7jUz3,MX,2024-11-11,10,1,0
7AysIqSEDiwP4CUsAXJwrk,MX,2024-11-11,11,1,5
4ZOkfHC38nxSeSqzGE5HFr,MX,2024-11-11,12,-2,0
02cRoSfWU3RJNFyU3o4lhV,MX,2024-11-11,13,0,2
1cZHUhGz7xJ8c4szDipipd,MX,2024-11-11,14,0,0
3IEvQ1CzszUJtTRLmmMJ2X,MX,2024-11-11,15,0,6
7qXptgpZGo8AFPhJCBVLFE,MX,2024-11-11,16,0,3
41EOhpn50qvd8iZSKw531W,MX,2024-11-11,17,1,1
1C84d9abZVKWHT2YYpoean,MX,2024-11-11,18,2,-9
0O3U5iwTbiXCREMkvotJuN,MX,2024-11-11,19,0,15
1wsDxqEDpsvNCatbXHjOje,MX,2024-11-11,20,2,10
5GTBdEjZe7zEDp1N0eCZE4,MX,2024-11-11,21,0,2
6WatFBLVB0x077xWeoVc2k,MX,2024-11-11,22,-5,0
0zNMdrDEs5N0JPQ7RYQZln,MX,2024-11-11,23,1,18
2ss1LK5Kfnjo5EUaCbsgZM,MX,2024-11-11,24,2,0
0NsGFMIo2aNbAkJu48ndaf,MX,2024-11-11,25,4,25
03MqlviAY1kvFqdaGl5Mhg,MX,2024-11-11,26,6,24
6KOnLTb1xLfKDAjMC43I76,MX,2024-11-11,27,-2,-10
6RcAHyC5sAUIbPTkhOQwd8,MX,2024-11-11,28,-5,-20
7l3UuUZEqvxjhKYD2QBxOU,MX,2024-11-11,29,-2,-9
33Nj9AdncSmHbCN3QeSZTL,MX,2024-11-11,30,-2,-5
51qYdMBxt9mFbtZBzq1Yfi,MX,2024-11-11,31,2,-5
1uGUbgZuO1kD1JZ0UeFupN,MX,2024-11-11,32,-2,-5
6uIIdjYTxxpWOyWuVXrKQO,MX,2024-11-11,33,4,3
3FqUPvubYeRCMsdJ02QyZR,MX,2024-11-11,34,0,4
2plbrEY59IikOBgBGLjaoe,MX,2024-11-11,35,-4,-2
2HSqF98IZ3OIGVUHHUwGdV,MX,2024-11-11,36,0,3
1jIirpaACmgb4nTYfywys4,MX,2024-11-11,37,2,-2
7oJ3N7oVSwoa5sdpg6NCE6,MX,2024-11-11,38,-3,2
3w1h7uNU1Dfk2tOaHiIGat,MX,2024-11-11,39,7,11
0lQogzZgV4XwuUTasz3nPL,MX,2024-11-11,40,0,10
0hkoQgoqic1qQtxPOudmrx,MX,2024-11-11,41,6,2
2CshODtf7iwe3pKlPmEWF5,MX,2024-11-11,42,-1,-13
5vNRhkKd0yEAg8suGBpjeY,MX,2024-11-11,43,-1,1
0Sr7ssScx54yxdM2ols7nW,MX,2024-11-11,44,-6,2
29vIEdxgMT9H1fnBMecWjA,MX,2024-11-11,45,5,-3
0JDrG1g5HXbfgGtRKT0ofH,MX,2024-11-11,46,-3,-15
7kofJygFUxxmag4EAYcCG3,MX,2024-11-11,47,3,-19
7bywjHOc0wSjGGbj04XbVi,MX,2024-11-11,48,-4,2
